brand,model,variant,locality,rto,fuel_type,transmission,seller_type,color,vehicle_age,odometer_reading,km_per_year,owner_count,certified,pincode,selling_price
hyundai,grand i10,sportz kappa,yeshwanthpur,ka-03,petrol,manual,dealer,unknown,9.0,43629.0,4847.7,1,1.0,560022.0,394100.0
hyundai,aura,sx (o,indiranagar,ka-52,petrol,manual,dealer,red,6.0,13905.0,2317.5,2,1.0,560038.0,585000.0
renault,kwid,rxt,hebbal,ka-51,petrol,manual,dealer,unknown,9.0,23446.0,2605.1,2,1.0,560064.0,255871.0
maruti suzuki,alto,lxi,yeshwanthpur,ka-05,petrol,manual,dealer,grey,13.0,49012.0,3770.2,3,1.0,560066.0,242000.0
hyundai,creta,sx plus at,whitefield,ka-03,petrol,automatic,dealer,white,9.0,127777.0,14197.4,2,1.0,560066.0,560200.0
ford,figo aspire,titanium,hebbal,ka-06,petrol,manual,dealer,unknown,10.0,42899.0,4289.9,1,1.0,560023.0,430011.0
chevrolet,beat,ls,kudlu gatebengaluru,ka-01,petrol,manual,dealer,unknown,12.0,76135.0,6344.6,1,1.0,,170000.0
maruti suzuki,celerio,zxi amt (o,hebbal,ka-13,petrol,automatic,dealer,grey,9.0,71861.0,7984.6,1,1.0,560064.0,366000.0
renault,kiger,rxt (o) amt,unknown,ka-50,petrol,automatic,dealer,unknown,4.0,18076.0,4519.0,1,,,549000.0
datsun,redi-go,t (o,malleshwaram,ka-50,petrol,manual,dealer,silver,10.0,51500.0,5150.0,3,0.0,560003.0,198000.0
datsun,redi-go,t (o,mysore road,ka-01,petrol,manual,dealer,unknown,9.0,71000.0,7888.9,1,0.0,560039.0,180000.0
maruti suzuki,alto k10,vxi plus,hebbal,ka-51,petrol,manual,dealer,silver,3.0,18560.0,6186.7,1,1.0,560064.0,418900.0
maruti suzuki,swift,vxi,yeshwanthpur,ka-53,petrol,manual,dealer,grey,10.0,77172.0,7717.2,1,0.0,560010.0,500000.0
hyundai,verna,sx,marathahalli,ka-06,petrol,manual,dealer,black,4.0,42332.0,10583.0,2,1.0,560037.0,916000.0
maruti suzuki,brezza,zxi plus at,nexus shanti niketan mall,ka-05,petrol,automatic,dealer,unknown,4.0,59500.0,14875.0,1,1.0,560066.0,1095000.0
mercedes-benz,gl,350 cdi,unknown,ka-05,diesel,automatic,dealer,unknown,12.0,93000.0,7750.0,1,0.0,,1700000.0
maruti suzuki,ciaz,delta shvs mt,hebbal,ka-51,petrol,manual,dealer,unknown,6.0,40151.0,6691.8,1,1.0,560064.0,600919.0
tata,nano,lx,unknown,ka-04,petrol,manual,unknown,unknown,14.0,100323.0,7165.9,1,,,54000.0
maruti suzuki,alto,std,yeshwanthpur,ka-16,petrol,manual,dealer,red,17.0,185433.0,10907.8,4,0.0,560057.0,85000.0
tata,tigor,xz plus,gandhi nagar,ka-05,petrol,manual,dealer,red,5.0,45688.0,9137.6,2,1.0,560009.0,491432.0
hyundai,grand i10,asta (o) at kappa,ka,ka-02,petrol,automatic,dealer,silver,10.0,50257.0,5025.7,1,1.0,560066.0,538204.0
mahindra,xuv 300,w8 (o,hebbal,ka-01,petrol,manual,dealer,silver,6.0,73000.0,12166.7,1,1.0,560103.0,764000.0
renault,kiger,rxt (o) amt,hebbal,ka-51,petrol,automatic,dealer,red,4.0,34838.0,8709.5,1,1.0,560064.0,526500.0
maruti suzuki,alto,vxi plus,unknown,ka-02,petrol,manual,unknown,unknown,4.0,9144.0,2286.0,1,,,410000.0
maruti suzuki,alto k10,vxi,whitefield,ka-53,petrol,manual,dealer,unknown,14.0,80500.0,5750.0,1,0.0,560066.0,205000.0
maruti suzuki,baleno,zeta,whitefield,ka-03,petrol,manual,dealer,unknown,6.0,21000.0,3500.0,1,1.0,560066.0,658000.0
hyundai,santro xing,xp,unknown,ka-01,petrol,manual,unknown,unknown,22.0,119864.0,5448.4,1,,,99000.0
mahindra,xuv300,w8 (o,hebbal,ka-36,diesel,manual,dealer,white,5.0,85655.0,17131.0,2,1.0,560064.0,801000.0
tata,tigor,xza plus,whitefield,ka-04,petrol,automatic,dealer,blue,4.0,18963.0,4740.8,1,1.0,560066.0,582200.0
renault,duster,rxz mt,hebbal,ka-53,petrol,manual,dealer,grey,6.0,60186.0,10031.0,1,1.0,560064.0,578065.0
mahindra,kuv100 nxt,k8 d 6 str,mysore road,ka-05,diesel,manual,dealer,unknown,8.0,64000.0,8000.0,1,1.0,560039.0,429000.0
jeep,compass,longitude (o) at,whitefield,ka-03,petrol,automatic,dealer,black,7.0,21631.0,3090.1,1,1.0,560066.0,887800.0
volkswagen,ameo,highline plus at,unknown,ka-63,diesel,automatic,dealer,unknown,7.0,77000.0,11000.0,1,0.0,,513000.0
renault,triber,rxz amt,gandhi nagar,ka-01,petrol,automatic,dealer,unknown,3.0,65496.0,21832.0,1,1.0,560009.0,533500.0
hyundai,verna,ex,yeshwanthpur,ka-03,petrol,manual,dealer,red,7.0,89110.0,12730.0,1,1.0,560022.0,514800.0
maruti suzuki,swift,vxi amt,kundalahalli,ka-03,petrol,automatic,dealer,red,6.0,43006.0,7167.7,1,1.0,560037.0,600000.0
ford,figo,duratorq exi,unknown,ka-02,diesel,manual,dealer,unknown,13.0,78500.0,6038.5,1,0.0,,249000.0
ford,new figo,titanium blu,yeshwanthpur,ka-51,petrol,manual,dealer,unknown,7.0,71359.0,10194.1,1,1.0,560022.0,475000.0
tata,punch,accomplished dazzle pack amt,whitefield,ka-04,petrol,automatic,dealer,brown,2.0,6500.0,3250.0,1,1.0,560066.0,817000.0
hyundai,i20,asta (o) dct,nexus shanti niketan mall,ka-05,petrol,automatic,dealer,unknown,5.0,112000.0,22400.0,1,0.0,560066.0,758000.0
toyota,yaris,v mt,hulimavu,ka-42,petrol,manual,dealer,white,5.0,14358.0,2871.6,1,1.0,,930000.0
tata,tigor ev,xz plus,nexus shanti niketan mall,ka-03,electric,automatic,dealer,unknown,5.0,52000.0,10400.0,1,1.0,560066.0,685000.0
maruti suzuki,s cross,alpha,whitefield,ka-01,diesel,manual,dealer,unknown,11.0,54852.0,4986.5,1,1.0,560066.0,569200.0
hyundai,creta n-line,n10 mt,hebbal,ka-34,petrol,manual,dealer,white,2.0,7000.0,3500.0,1,1.0,560103.0,1827000.0
renault,duster,rxz mt,hebbal,ka-04,petrol,manual,dealer,unknown,6.0,47986.0,7997.7,1,1.0,560064.0,695500.0
chevrolet,beat,lt,gandhi nagar,ka-09,diesel,manual,dealer,unknown,15.0,112817.0,7521.1,3,1.0,560009.0,152000.0
skoda,kushaq,style at,gandhi nagar,ka-01,petrol,automatic,dealer,unknown,5.0,53781.0,10756.2,1,1.0,560009.0,955500.0
skoda,slavia,monte carlo mt,whitefield,ka-01,petrol,manual,dealer,unknown,2.0,14774.0,7387.0,1,1.0,560066.0,1535000.0
tata,tiago,xza plus,bannerghatta,ka-25,petrol,automatic,dealer,unknown,5.0,85000.0,17000.0,1,1.0,560076.0,487000.0
hyundai,venue,sx,unknown,ka-51,petrol,manual,dealer,unknown,7.0,20398.0,2914.0,1,,,680000.0
tata,altroz,xz,mysore road,ka-17,petrol,manual,dealer,grey,2.0,10000.0,5000.0,1,1.0,560039.0,774000.0
maruti suzuki,alto,lxi,whitefield,ka-05,petrol,manual,dealer,unknown,13.0,17000.0,1307.7,1,0.0,560066.0,229000.0
mahindra,thar,lx hard top 4wd mt,hebbal,ka-02,diesel,manual,dealer,unknown,6.0,92952.0,15492.0,1,1.0,560023.0,1090000.0
tata,zest,xt,whitefield,ka-51,petrol,manual,dealer,unknown,11.0,73244.0,6658.5,2,1.0,560066.0,339000.0
hyundai,grand i10,magna kappa,nexus shanti niketan mall,ka-41,petrol,manual,dealer,red,12.0,104500.0,8708.3,2,0.0,560066.0,310000.0
kia,seltos,gtx plus,nexus shanti niketan mall,ka-01,petrol,manual,dealer,red,6.0,22500.0,3750.0,1,1.0,560066.0,1219000.0
tata,zest,xms,nexus shanti niketan mall,ka-25,petrol,manual,dealer,grey,12.0,62500.0,5208.3,1,0.0,560066.0,311000.0
tata,nano,twist xta,whitefield,ka-05,petrol,automatic,dealer,red,11.0,31184.0,2834.9,2,1.0,560066.0,185000.0
tata,nexon,xm sunroof,unknown,ka-13,petrol,manual,unknown,unknown,4.0,29329.0,7332.2,1,,,810000.0
hyundai,grand i10,sportz kappa,whitefield,ka-02,petrol,manual,dealer,unknown,12.0,46000.0,3833.3,1,0.0,560066.0,384000.0
renault,kiger,rxz amt,whitefield,ka-03,petrol,automatic,dealer,red,5.0,62824.0,12564.8,1,1.0,560066.0,546014.0
honda,amaze,vx,unknown,ka-03,petrol,manual,unknown,unknown,7.0,32191.0,4598.7,1,,,562473.0
tata,tiago,xz,koramangala,ka-51,petrol,manual,dealer,unknown,5.0,23555.0,4711.0,1,1.0,560034.0,455000.0
skoda,kushaq,style at,hebbal,ka-01,petrol,automatic,dealer,unknown,4.0,30500.0,7625.0,1,1.0,562157.0,1328000.0
skoda,slavia,ambition,lecturer quarters no 3 bcm boys hostel road jnana bharathi campus university,ka-05,petrol,manual,dealer,white,3.0,8847.0,2949.0,1,1.0,,1450000.0
volkswagen,vento,highline,002 b block binny mill police quarters sidharth nagar landmark near eta mall district urban,ka-51,diesel,manual,dealer,unknown,14.0,114699.0,8192.8,1,1.0,,273000.0
maruti suzuki,dzire,vxi,sri someshwara swami temple,ka-51,petrol,manual,dealer,unknown,6.0,36100.0,6016.7,1,1.0,,660000.0
mahindra,xuv500,w7 at,panathur road,ka-04,diesel,automatic,dealer,white,8.0,41921.0,5240.1,2,1.0,560066.0,1048000.0
hyundai,exter,sx(o,whitefield,ka-19,petrol,manual,dealer,white,2.0,3531.0,1765.5,1,1.0,560066.0,769000.0
renault,duster,85 ps rxz,hebbal,ka-04,diesel,manual,dealer,orange,10.0,110770.0,11077.0,2,1.0,560023.0,475200.0
maruti suzuki,celerio,vxi amt,unknown,ka-04,petrol,automatic,dealer,unknown,12.0,84500.0,7041.7,1,0.0,,323000.0
hyundai,santro xing,xl,horamavu,ka-04,petrol,manual,dealer,black,20.0,104356.0,5217.8,2,1.0,560066.0,140000.0
hyundai,eon,era,mysore road,ka-01,petrol,manual,dealer,silver,13.0,37000.0,2846.2,1,0.0,560039.0,235000.0
ford,ecosport,titanium tdci,nexus shanti niketan mall,ka-51,diesel,manual,dealer,black,12.0,122500.0,10208.3,3,0.0,560066.0,429000.0
renault,kwid,climber (o,unknown,ka-04,petrol,manual,dealer,unknown,5.0,33132.0,6626.4,1,,,400000.0
honda,jazz,v,whitefield,ka-03,petrol,manual,dealer,red,11.0,70500.0,6409.1,1,1.0,560066.0,426000.0
mahindra,xuv300,w6 amt,mysore road,ka-51,diesel,automatic,dealer,green,4.0,39500.0,9875.0,1,1.0,560066.0,960000.0
maruti suzuki,s-presso,vxi plus,bannerghatta,ka-51,petrol,manual,dealer,grey,3.0,36000.0,12000.0,1,1.0,560076.0,438000.0
honda,wr-v,vx mt,hebbal,ka-53,petrol,manual,dealer,red,9.0,79054.0,8783.8,2,1.0,560064.0,454900.0
renault,kiger,rxt mt,hebbal,ka-04,petrol,manual,dealer,unknown,4.0,15398.0,3849.5,1,1.0,560064.0,530060.0
hyundai,grand i10,magna at kappa,unknown,ka-05,petrol,automatic,dealer,unknown,10.0,31500.0,3150.0,1,0.0,,404000.0
maruti suzuki,swift,zxi,hebbal,ka-01,petrol,manual,dealer,silver,14.0,74425.0,5316.1,2,1.0,560064.0,303609.0
maruti suzuki,swift,vxi,hebbal,ka-51,petrol,manual,dealer,unknown,7.0,115082.0,16440.3,1,1.0,560064.0,493800.0
renault,duster,85 ps rxl,unknown,ka-41,diesel,manual,dealer,unknown,13.0,104050.0,8003.8,1,,,440000.0
honda,jazz,v at,whitefield,ka-04,petrol,automatic,dealer,red,10.0,28500.0,2850.0,1,1.0,560066.0,519000.0
hyundai,eon,era +,whitefield,ka-01,petrol,manual,dealer,red,11.0,61174.0,5561.3,2,1.0,560066.0,185800.0
kia,carens,prestige imt 7 str,unknown,ka-05,petrol,manual,dealer,unknown,3.0,33299.0,11099.7,1,1.0,,1301000.0
honda,city,v mt,hebbal,ka-01,petrol,manual,dealer,unknown,13.0,70561.0,5427.8,2,1.0,560064.0,365038.0
maruti suzuki,swift,vxi,unknown,ka-02,petrol,manual,unknown,unknown,4.0,32978.0,8244.5,1,,,653000.0
mg,hector,sharp dct,hebbal,ka-03,petrol,automatic,dealer,silver,5.0,47000.0,9400.0,1,1.0,562157.0,1327000.0
maruti suzuki,ciaz,zxi,unknown,ka-01,petrol,manual,dealer,unknown,10.0,47500.0,4750.0,1,1.0,,526000.0
maruti suzuki,ertiga,zdi + shvs,peenya,ka-04,diesel,manual,dealer,unknown,9.0,88557.0,9839.7,1,1.0,,879500.0
hyundai,eon,era +,koramangala,ka-53,petrol,manual,dealer,red,12.0,30483.0,2540.2,2,1.0,560034.0,201742.0
maruti suzuki,eeco,7 str std(o,yelahanka,ka-18,petrol,manual,dealer,grey,4.0,47692.0,11923.0,3,1.0,560064.0,435651.0
hyundai,grand i10 nios,sportz kappa,whitefield,ka-05,petrol,manual,dealer,red,5.0,41282.0,8256.4,1,1.0,560066.0,500000.0
maruti suzuki,dzire,vxi,jayanagar,dl-12,petrol,manual,dealer,red,10.0,77120.0,7712.0,2,1.0,560040.0,279000.0
maruti suzuki,celerio,vxi amt,unknown,ka-05,petrol,automatic,unknown,unknown,12.0,67377.0,5614.8,1,,,320000.0
hyundai,grand i10,asta at kappa,unknown,ka-02,petrol,automatic,unknown,unknown,12.0,100172.0,8347.7,1,,,342000.0
renault,scala,rxz,unknown,ka-50,diesel,manual,unknown,unknown,14.0,162394.0,11599.6,1,,,260000.0
skoda,rapid,ambition cr mt,unknown,ka-04,diesel,manual,dealer,unknown,14.0,139423.0,9958.8,1,1.0,,250000.0
maruti suzuki,new wagon-r,zxi,whitefield,ka-01,petrol,manual,dealer,unknown,5.0,31389.0,6277.8,1,1.0,560066.0,408400.0
hyundai,grand i10,sportz kappa,whitefield,ka-01,petrol,manual,dealer,grey,8.0,38737.0,4842.1,3,1.0,560066.0,410000.0
kia,seltos,htx,eastwood township,ka-03,petrol,manual,dealer,black,5.0,16158.0,3231.6,2,1.0,560066.0,1330000.0
hyundai,i20,sportz,hebbal,ka-53,petrol,manual,dealer,white,9.0,102976.0,11441.8,3,1.0,560064.0,426501.0
hyundai,creta,sx,hebbal,ka-53,diesel,manual,dealer,unknown,4.0,102954.0,25738.5,1,1.0,560023.0,924200.0
tata,nexon,xz plus,hebbal,ka-01,petrol,manual,dealer,grey,4.0,50400.0,12600.0,1,1.0,560023.0,716811.0
hyundai,i20,sportz,unknown,ka-41,petrol,manual,unknown,unknown,8.0,59620.0,7452.5,1,,,588000.0
renault,scala,rxz,gandhi nagar,ka-53,diesel,manual,dealer,unknown,11.0,59730.0,5430.0,1,1.0,560009.0,369898.0
kia,sonet,gtx plus at,koramangala,ka-05,diesel,automatic,dealer,red,3.0,56351.0,18783.7,2,1.0,560034.0,969100.0
tata,punch,creative,malleshwaram,ka-53,petrol,manual,dealer,red,4.0,69000.0,17250.0,1,1.0,560003.0,621000.0
renault,kwid,rxt amt,koramangala,ka-01,petrol,automatic,dealer,grey,9.0,101755.0,11306.1,2,1.0,560034.0,247966.0
renault,duster,rxe,koramangala,ka-01,petrol,manual,dealer,orange,8.0,71432.0,8929.0,1,1.0,560034.0,498700.0
honda,jazz,v,hebbal,ka-20,petrol,manual,dealer,unknown,8.0,72397.0,9049.6,1,1.0,560064.0,460874.0
tata,zest,xt,whitefield,ka-51,petrol,manual,dealer,grey,11.0,73244.0,6658.5,2,1.0,560066.0,306454.0
maruti suzuki,wagon r,vxi,hebbal,ka-05,petrol,manual,dealer,red,14.0,43500.0,3107.1,2,0.0,562157.0,261000.0
ford,ecosport,titanium ti-vct at,nexus shanti niketan mall,ka-05,petrol,automatic,dealer,white,10.0,64000.0,6400.0,2,1.0,560066.0,517000.0
honda,amaze,vx,near fairway super market,ka-01,petrol,manual,dealer,red,11.0,35690.0,3244.5,1,1.0,,425000.0
fiat,grand punto,dynamic,hebbal,ka-04,petrol,manual,dealer,black,13.0,28153.0,2165.6,2,1.0,560064.0,314882.0
tata,tiago,xza plus,hebbal,ka-04,petrol,automatic,dealer,brown,7.0,78371.0,11195.9,2,1.0,560064.0,383300.0
honda,jazz,v at,fraser town,ka-18,petrol,automatic,dealer,white,9.0,109783.0,12198.1,2,1.0,560064.0,400000.0
tata,tiago,xz,unknown,unknown,petrol,manual,unknown,unknown,5.0,56500.0,11300.0,1,,,505000.0
hyundai,i10,sportz,whitefield,ka-05,petrol,manual,dealer,silver,13.0,18864.0,1451.1,1,1.0,560066.0,290481.0
chevrolet,optra magnum,ls tcdi,mariyanpalya mariyanpalya,ka-51,diesel,manual,dealer,black,15.0,136156.0,9077.1,2,1.0,560066.0,230000.0
datsun,redi go,s amt,cholourpalya,ka-02,petrol,automatic,dealer,red,8.0,62752.0,7844.0,4,1.0,560066.0,210000.0
volkswagen,polo,highline1.2l,malleshwaram,ka-01,petrol,manual,dealer,unknown,11.0,117500.0,10681.8,1,0.0,560003.0,484000.0
renault,kwid,rxl,whitefield,ka-51,petrol,manual,dealer,silver,8.0,58966.0,7370.8,2,1.0,560066.0,245000.0
maruti suzuki,baleno,alpha mt,whitefield,ka-53,petrol,manual,dealer,unknown,1.0,15500.0,15500.0,1,1.0,560066.0,850000.0
hyundai,i10,asta at sunroof,thurahalli bang alore,ka-04,petrol,automatic,dealer,unknown,15.0,116500.0,7766.7,1,1.0,,180000.0
maruti suzuki,baleno,zeta,navami vruksha apartments next to royalex fashions pan america,ka-04,petrol,manual,dealer,unknown,9.0,91625.0,10180.6,1,1.0,,450000.0
ford,figo,duratec zxi,nexus shanti niketan mall,ka-03,petrol,manual,dealer,unknown,13.0,73500.0,5653.8,1,0.0,560066.0,236000.0
datsun,go,t,hebbal,ka-09,petrol,manual,dealer,unknown,12.0,25956.0,2163.0,1,1.0,560064.0,190665.0
hyundai,i20,asta,hebbal,ka-19,petrol,manual,dealer,unknown,10.0,38000.0,3800.0,1,1.0,562157.0,575000.0
kia,seltos,htx at,phone 9845061409,ka-01,diesel,automatic,dealer,black,3.0,38509.0,12836.3,1,1.0,560066.0,1597000.0
tata,harrier,xz plus 2.0lkryotec halo dark edition,koramangala,ka-14,diesel,manual,dealer,white,3.0,17494.0,5831.3,1,1.0,560034.0,1910000.0
kia,seltos,htx,hebbal,ka-01,petrol,manual,dealer,unknown,7.0,37000.0,5285.7,1,1.0,562157.0,931000.0
mahindra,bolero neo,n10 r,unknown,ka-51,diesel,manual,unknown,unknown,3.0,16911.0,5637.0,1,,,1010000.0
renault,kiger,rxt (o) mt,whitefield,ka-53,petrol,manual,dealer,unknown,4.0,33088.0,8272.0,1,1.0,560066.0,540631.0
hyundai,eon,magna +,hebbal,ka-03,petrol,manual,dealer,silver,11.0,73475.0,6679.5,2,1.0,560023.0,200000.0
honda,city,v mt,duo heights layout,ka-03,petrol,manual,dealer,silver,10.0,96882.0,9688.2,2,1.0,560066.0,460000.0
maruti suzuki,alto k10,vxi amt,unknown,ka-04,petrol,automatic,dealer,unknown,11.0,61716.0,5610.5,1,,,350000.0
kia,seltos,gtx plus,bannerghatta,ka-50,petrol,manual,dealer,grey,5.0,120000.0,24000.0,1,0.0,560076.0,1130000.0
hyundai,verna,fluidic 4s s(o,unknown,ka-03,petrol,manual,dealer,unknown,11.0,63855.0,5805.0,1,,,520000.0
maruti suzuki,ciaz,zxi+,unknown,ka-03,petrol,manual,dealer,unknown,11.0,141489.0,12862.6,1,,,460000.0
hyundai,grand i10,asta (o) kappa,basavanagudi,ka-53,petrol,manual,dealer,blue,11.0,79969.0,7269.9,2,1.0,560004.0,401000.0
maruti suzuki,brezza,vxi at smart,hebbal,ka-51,petrol,automatic,dealer,unknown,2.0,19851.0,9925.5,1,1.0,560064.0,1005376.0
hyundai,new i20 n line,n8 gdi dct,hebbal,ka-04,petrol,automatic,dealer,grey,4.0,43255.0,10813.8,1,1.0,560064.0,808500.0
hyundai,verna,fluidic sx,hebbal,ka-53,diesel,manual,dealer,purple,13.0,68398.0,5261.4,3,1.0,560064.0,400000.0
chevrolet,beat,ps,whitefield,ka-20,petrol,manual,dealer,silver,10.0,67440.0,6744.0,1,1.0,560066.0,234248.0
mahindra,xuv500,w10 at,begur,ka-51,diesel,automatic,dealer,unknown,10.0,113643.0,11364.3,2,1.0,560068.0,900000.0
ford,figo,zxi,unknown,ka-03,petrol,manual,unknown,unknown,16.0,91792.0,5737.0,1,,,140000.0
maruti suzuki,dzire,zxi plus amt,unknown,ka-50,petrol,automatic,unknown,unknown,8.0,120617.0,15077.1,1,,,435000.0
renault,kwid,rxt amt,unknown,ka-02,petrol,automatic,dealer,unknown,7.0,70000.0,10000.0,1,0.0,,302000.0
honda,wr-v,vx mt,horamavu,ka-03,diesel,manual,dealer,unknown,8.0,126171.0,15771.4,1,1.0,,680000.0
maruti suzuki,celerio,zxi amt,whitefield,ka-03,petrol,automatic,dealer,red,8.0,28500.0,3562.5,1,1.0,560066.0,465000.0
hyundai,grand i10,sportz kappa,hebbal,ka-19,petrol,manual,dealer,unknown,10.0,24182.0,2418.2,1,1.0,560023.0,403196.0
maruti suzuki,vitara brezza,zdi,malleshwaram,hr-10,diesel,manual,dealer,unknown,8.0,101500.0,12687.5,1,0.0,560003.0,677000.0
ford,ecosport,titanium,unknown,ka-05,petrol,manual,unknown,unknown,8.0,132858.0,16607.2,1,,,650000.0
hyundai,eon,d-lite+,unknown,ka-04,petrol,manual,dealer,unknown,10.0,49923.0,4992.3,1,1.0,,201826.0
hyundai,creta,sx at,hebbal,ka-05,diesel,automatic,dealer,blue,8.0,145370.0,18171.2,3,1.0,560064.0,614700.0
skoda,octavia,style plus at,nexus shanti niketan mall,ka-01,petrol,automatic,dealer,white,10.0,88000.0,8800.0,1,0.0,560066.0,998000.0
honda,jazz,zx,unknown,unknown,petrol,manual,unknown,unknown,4.0,46000.0,11500.0,1,,,754000.0
hyundai,verna,fluidic,hebbal,ka-02,petrol,manual,dealer,red,11.0,109359.0,9941.7,1,1.0,560023.0,330500.0
tata,nano,twist xt,malleshwaram,ka-41,petrol,manual,dealer,purple,12.0,86500.0,7208.3,2,0.0,560003.0,128000.0
renault,kiger,rxt mt,nexus shanti niketan mall,ka-03,petrol,manual,dealer,unknown,5.0,65500.0,13100.0,2,0.0,560066.0,508000.0
maruti suzuki,alto k10,vxi,unknown,ka-51,petrol,manual,dealer,unknown,10.0,43017.0,4301.7,1,1.0,,280000.0
hyundai,creta,sx plus,unknown,ka-51,petrol,manual,dealer,unknown,9.0,115000.0,12777.8,1,0.0,,667000.0
tata,punch,accomplished mt,bannerghatta,ka-03,petrol,manual,dealer,grey,3.0,30500.0,10166.7,1,1.0,560076.0,664000.0
maruti suzuki,alto k10,vxi,whitefield,ka-19,petrol,manual,dealer,white,13.0,61698.0,4746.0,2,1.0,560066.0,186996.0
kia,carens,prestige 7 str,hebbal,ka-05,petrol,manual,dealer,white,2.0,10000.0,5000.0,1,1.0,560103.0,1097000.0
ford,figo,duratec exi,nexus shanti niketan mall,ka-04,petrol,manual,dealer,unknown,14.0,32000.0,2285.7,1,0.0,560066.0,235000.0
ford,ecosport,titanium+ ecoboost,bannerghatta,ka-01,petrol,manual,dealer,unknown,10.0,104500.0,10450.0,1,0.0,560076.0,539000.0
mahindra,kuv100,k8 6 str,bannerghatta,wb-24,petrol,manual,dealer,black,10.0,23000.0,2300.0,1,1.0,560076.0,369000.0
maruti suzuki,dzire,vxi,unknown,ka-51,petrol,manual,dealer,unknown,11.0,93370.0,8488.2,1,,,422000.0
volkswagen,passat,comfortline dsg,unknown,dl-10,diesel,automatic,unknown,unknown,15.0,155715.0,10381.0,1,,,450000.0
maruti suzuki,vitara brezza,zxi at shvs,yelahanka,ka-04,petrol,automatic,dealer,red,4.0,17339.0,4334.8,2,1.0,560064.0,848895.0
hyundai,venue,s plus,nexus shanti niketan mall,ka-04,petrol,manual,dealer,red,5.0,82500.0,16500.0,1,1.0,560066.0,624000.0
maruti suzuki,celerio,zxi amt,hebbal,ka-02,petrol,automatic,dealer,unknown,10.0,45290.0,4529.0,1,1.0,560064.0,352800.0
hyundai,creta,sx plus at,malleshwaram,ka-03,petrol,automatic,dealer,unknown,9.0,147000.0,16333.3,1,0.0,560003.0,730000.0
tata,nexon,xza plus,unknown,unknown,petrol,automatic,unknown,unknown,7.0,57500.0,8214.3,1,,,749000.0
skoda,slavia,ambition at,hebbal,ka-04,petrol,automatic,dealer,grey,4.0,46791.0,11697.8,1,1.0,560064.0,1009600.0
maruti suzuki,new wagon-r,zxi plus,unknown,ka-05,petrol,manual,unknown,unknown,3.0,43103.0,14367.7,1,,,650000.0
tata,nano,twist xta,bannerghatta,ka-05,petrol,automatic,dealer,unknown,10.0,88000.0,8800.0,2,0.0,560076.0,210000.0
skoda,kushaq,ambition mt,whitefield,ka-03,petrol,manual,dealer,unknown,5.0,23901.0,4780.2,1,1.0,560066.0,872200.0
maruti suzuki,dzire,vxi,gandhi nagar,ka-32,petrol,manual,dealer,unknown,10.0,66299.0,6629.9,1,1.0,560009.0,376158.0
honda,brio,s mt,hebbal,ka-01,petrol,manual,dealer,unknown,12.0,85540.0,7128.3,1,1.0,560064.0,214400.0
hyundai,i20,magna plus,tata nagar sai guru arpanam,ka-06,petrol,manual,dealer,white,7.0,78449.0,11207.0,2,1.0,560066.0,566000.0
kia,seltos,gtx plus dct,chordia kay arr kings court chordia kay arr kings court,ka-04,petrol,automatic,dealer,orange,6.0,75922.0,12653.7,1,1.0,560066.0,1100000.0
hyundai,grand i10,sportz kappa,unknown,ka-03,petrol,manual,dealer,unknown,11.0,75500.0,6863.6,1,0.0,,369000.0
mahindra,thar,lx p 2wd at ht,gandhi nagar,ka-02,petrol,automatic,dealer,unknown,3.0,30257.0,10085.7,1,1.0,560009.0,1024699.0
maruti suzuki,baleno,zeta,gandhi nagar,ka-03,petrol,manual,dealer,blue,10.0,53192.0,5319.2,1,1.0,560009.0,524700.0
hyundai,venue n line,n8 dct,hebbal,ka-20,petrol,automatic,dealer,white,3.0,39380.0,13126.7,2,1.0,560064.0,869200.0
maruti suzuki,brezza,zxi + smart,kalkere,ka-03,petrol,manual,dealer,silver,3.0,15192.0,5064.0,1,1.0,560066.0,1236284.0
maruti suzuki,alto k10,vxi,gandhi nagar,ka-02,petrol,manual,dealer,red,13.0,63857.0,4912.1,3,1.0,560009.0,167798.0
hyundai,grand i10,sportz kappa,hebbal,ka-03,petrol,manual,dealer,silver,7.0,56303.0,8043.3,2,1.0,560023.0,382100.0
honda,jazz,v at,unknown,ka-53,petrol,automatic,dealer,unknown,8.0,108500.0,13562.5,1,,,517000.0
ford,ecosport,titanium + at,unknown,ka-01,petrol,automatic,unknown,unknown,7.0,17407.0,2486.7,1,,,835000.0
volkswagen,polo,comfortline,unknown,ka-13,diesel,manual,dealer,unknown,9.0,87192.0,9688.0,1,,,431000.0
maruti suzuki,swift,lxi,hebbal,ka-22,petrol,manual,dealer,white,11.0,113654.0,10332.2,1,1.0,560064.0,360687.0
